"","X","Year","Cause","Age","Female","Male"
"51",4300,1951,2,"95+",0,0
"52",4300,1951,2,"UNK",0,0
"53",4300,1951,3,"Total",4506,4819
"54",4300,1951,3,"0",8,6
"55",4300,1951,3,"1",7,6
"56",4300,1951,3,"2",4,8
"57",4300,1951,3,"3",8,8
"58",4300,1951,3,"4",2,6
"59",4300,1951,3,"5 - 9",17,20
"60",4300,1951,3,"10 - 14",6,13
"61",4300,1951,3,"15 - 19",10,12
"62",4300,1951,3,"20 - 24",8,25
"63",4300,1951,3,"25 - 29",27,28
"64",4300,1951,3,"30 - 34",37,32
"65",4300,1951,3,"35 - 39",90,66
"66",4300,1951,3,"40 - 44",154,124
"67",4300,1951,3,"45 - 49",265,224
"68",4300,1951,3,"50 - 54",337,352
"69",4300,1951,3,"55 - 59",417,505
"70",4300,1951,3,"60 - 64",536,642
"71",4300,1951,3,"65 - 69",659,820
"72",4300,1951,3,"70 - 74",681,856
"73",4300,1951,3,"75 - 79",653,607
"74",4300,1951,3,"80 - 84",377,324
"75",4300,1951,3,"85 - 89",203,135
"76",4300,1951,3,"90 - 94",0,0
"77",4300,1951,3,"95+",0,0
"78",4300,1951,3,"UNK",0,0
"79",4300,1951,4,"Total",11316,10012
"80",4300,1951,4,"0",10,12
"81",4300,1951,4,"1",0,2
"82",4300,1951,4,"2",2,3
"83",4300,1951,4,"3",1,0
"84",4300,1951,4,"4",0,0
"85",4300,1951,4,"5 - 9",5,8
"86",4300,1951,4,"10 - 14",3,5
"87",4300,1951,4,"15 - 19",7,8
"88",4300,1951,4,"20 - 24",9,17
"89",4300,1951,4,"25 - 29",28,24
"90",4300,1951,4,"30 - 34",16,43
"91",4300,1951,4,"35 - 39",37,67
"92",4300,1951,4,"40 - 44",90,127
"93",4300,1951,4,"45 - 49",174,281
"94",4300,1951,4,"50 - 54",277,432
"95",4300,1951,4,"55 - 59",497,610
"96",4300,1951,4,"60 - 64",823,921
"97",4300,1951,4,"65 - 69",1318,1377
"98",4300,1951,4,"70 - 74",2137,1864
"99",4300,1951,4,"75 - 79",2412,1994
"100",4300,1951,4,"80 - 84",1998,1352
"101",4300,1951,4,"85 - 89",1472,865
"102",4300,1951,4,"90 - 94",0,0
"103",4300,1951,4,"95+",0,0
"104",4300,1951,4,"UNK",0,0
"105",4300,1951,5,"Total",117,160
"106",4300,1951,5,"0",11,15
"107",4300,1951,5,"1",4,8
"108",4300,1951,5,"2",1,2
"109",4300,1951,5,"3",1,0
"110",4300,1951,5,"4",0,0
"111",4300,1951,5,"5 - 9",2,1
"112",4300,1951,5,"10 - 14",1,2
"113",4300,1951,5,"15 - 19",0,1
"114",4300,1951,5,"20 - 24",1,1
"115",4300,1951,5,"25 - 29",2,2
"116",4300,1951,5,"30 - 34",1,3
"117",4300,1951,5,"35 - 39",2,1
"118",4300,1951,5,"40 - 44",4,2
"119",4300,1951,5,"45 - 49",2,10
"120",4300,1951,5,"50 - 54",4,13
"121",4300,1951,5,"55 - 59",5,13
"122",4300,1951,5,"60 - 64",7,18
"123",4300,1951,5,"65 - 69",26,16
"124",4300,1951,5,"70 - 74",17,24
"125",4300,1951,5,"75 - 79",10,14
"126",4300,1951,5,"80 - 84",9,7
"127",4300,1951,5,"85 - 89",7,7
"128",4300,1951,5,"90 - 94",0,0
"129",4300,1951,5,"95+",0,0
"130",4300,1951,5,"UNK",0,0
"131",4300,1951,6,"Total",161,281
"132",4300,1951,6,"0",1,0
"133",4300,1951,6,"1",0,0
"134",4300,1951,6,"2",0,0
"135",4300,1951,6,"3",0,0
"136",4300,1951,6,"4",0,0
"137",4300,1951,6,"5 - 9",0,0
"138",4300,1951,6,"10 - 14",0,0
"139",4300,1951,6,"15 - 19",0,1
"140",4300,1951,6,"20 - 24",0,0
"141",4300,1951,6,"25 - 29",2,1
"142",4300,1951,6,"30 - 34",1,3
"143",4300,1951,6,"35 - 39",3,8
"144",4300,1951,6,"40 - 44",1,14
"145",4300,1951,6,"45 - 49",8,15
"146",4300,1951,6,"50 - 54",7,16
"147",4300,1951,6,"55 - 59",6,36
"148",4300,1951,6,"60 - 64",6,27
"149",4300,1951,6,"65 - 69",17,45
"150",4300,1951,6,"70 - 74",21,41
"151",4300,1951,6,"75 - 79",21,34
"152",4300,1951,6,"80 - 84",32,20
"153",4300,1951,6,"85 - 89",35,20
"154",4300,1951,6,"90 - 94",0,0
"155",4300,1951,6,"95+",0,0
"156",4300,1951,6,"UNK",0,0
"157",4300,1951,7,"Total",377,350
"158",4300,1951,7,"0",28,34
"159",4300,1951,7,"1",10,11
"160",4300,1951,7,"2",2,4
"161",4300,1951,7,"3",4,4
"162",4300,1951,7,"4",5,4
"163",4300,1951,7,"5 - 9",6,13
"164",4300,1951,7,"10 - 14",5,7
"165",4300,1951,7,"15 - 19",4,10
"166",4300,1951,7,"20 - 24",13,10
"167",4300,1951,7,"25 - 29",10,12
"168",4300,1951,7,"30 - 34",13,9
"169",4300,1951,7,"35 - 39",17,12
"170",4300,1951,7,"40 - 44",21,10
"171",4300,1951,7,"45 - 49",23,13
"172",4300,1951,7,"50 - 54",25,22
"173",4300,1951,7,"55 - 59",25,25
"174",4300,1951,7,"60 - 64",33,25
"175",4300,1951,7,"65 - 69",37,39
"176",4300,1951,7,"70 - 74",34,31
"177",4300,1951,7,"75 - 79",29,30
"178",4300,1951,7,"80 - 84",22,18
"179",4300,1951,7,"85 - 89",11,7
"180",4300,1951,7,"90 - 94",0,0
"181",4300,1951,7,"95+",0,0
"182",4300,1951,7,"UNK",0,0
"183",4300,1951,8,"Total",505,238
"184",4300,1951,8,"0",1,1
"185",4300,1951,8,"1",1,3
"186",4300,1951,8,"2",0,2
"187",4300,1951,8,"3",0,0
"188",4300,1951,8,"4",1,0
"189",4300,1951,8,"5 - 9",0,1
"190",4300,1951,8,"10 - 14",1,1
"191",4300,1951,8,"15 - 19",2,1
"192",4300,1951,8,"20 - 24",3,3
"193",4300,1951,8,"25 - 29",8,4
"194",4300,1951,8,"30 - 34",2,4
"195",4300,1951,8,"35 - 39",0,2
"196",4300,1951,8,"40 - 44",3,1
"197",4300,1951,8,"45 - 49",13,5
"198",4300,1951,8,"50 - 54",27,19
"199",4300,1951,8,"55 - 59",44,25
"200",4300,1951,8,"60 - 64",73,36
"201",4300,1951,8,"65 - 69",87,35
"202",4300,1951,8,"70 - 74",108,46
"203",4300,1951,8,"75 - 79",88,27
"204",4300,1951,8,"80 - 84",27,17
"205",4300,1951,8,"85 - 89",16,5
"206",4300,1951,8,"90 - 94",0,0
"207",4300,1951,8,"95+",0,0
"208",4300,1951,8,"UNK",0,0
"209",4300,1951,9,"Total",977,1335
"210",4300,1951,9,"0",42,91
"211",4300,1951,9,"1",6,20
"212",4300,1951,9,"2",9,7
"213",4300,1951,9,"3",10,4
"214",4300,1951,9,"4",4,7
"215",4300,1951,9,"5 - 9",10,13
"216",4300,1951,9,"10 - 14",10,10
"217",4300,1951,9,"15 - 19",8,12
"218",4300,1951,9,"20 - 24",8,5
"219",4300,1951,9,"25 - 29",13,18
"220",4300,1951,9,"30 - 34",13,18
"221",4300,1951,9,"35 - 39",17,25
"222",4300,1951,9,"40 - 44",32,42
"223",4300,1951,9,"45 - 49",38,74
"224",4300,1951,9,"50 - 54",61,107
"225",4300,1951,9,"55 - 59",73,133
"226",4300,1951,9,"60 - 64",108,149
"227",4300,1951,9,"65 - 69",125,176
"228",4300,1951,9,"70 - 74",128,181
"229",4300,1951,9,"75 - 79",131,134
"230",4300,1951,9,"80 - 84",80,79
"231",4300,1951,9,"85 - 89",51,30
"232",4300,1951,9,"90 - 94",0,0
"233",4300,1951,9,"95+",0,0
"234",4300,1951,9,"UNK",0,0
"235",4300,1951,10,"Total",625,845
"236",4300,1951,10,"0",0,1
"237",4300,1951,10,"1",0,1
"238",4300,1951,10,"2",0,1
"239",4300,1951,10,"3",0,0
"240",4300,1951,10,"4",1,2
"241",4300,1951,10,"5 - 9",6,3
"242",4300,1951,10,"10 - 14",3,1
"243",4300,1951,10,"15 - 19",3,5
"244",4300,1951,10,"20 - 24",7,4
"245",4300,1951,10,"25 - 29",10,8
"246",4300,1951,10,"30 - 34",18,15
"247",4300,1951,10,"35 - 39",23,11
"248",4300,1951,10,"40 - 44",36,33
"249",4300,1951,10,"45 - 49",52,25
"250",4300,1951,10,"50 - 54",65,40
"251",4300,1951,10,"55 - 59",74,46
"252",4300,1951,10,"60 - 64",58,59
"253",4300,1951,10,"65 - 69",70,86
"254",4300,1951,10,"70 - 74",75,137
"255",4300,1951,10,"75 - 79",64,158
"256",4300,1951,10,"80 - 84",43,132
"257",4300,1951,10,"85 - 89",17,77
"258",4300,1951,10,"90 - 94",0,0
"259",4300,1951,10,"95+",0,0
"260",4300,1951,10,"UNK",0,0
"261",4300,1951,11,"Total",533,631
"262",4300,1951,11,"0",446,565
"263",4300,1951,11,"1",17,14
"264",4300,1951,11,"2",6,7
"265",4300,1951,11,"3",2,2
"266",4300,1951,11,"4",2,0
"267",4300,1951,11,"5 - 9",10,1
"268",4300,1951,11,"10 - 14",4,2
"269",4300,1951,11,"15 - 19",5,3
"270",4300,1951,11,"20 - 24",0,0
"271",4300,1951,11,"25 - 29",3,3
"272",4300,1951,11,"30 - 34",3,1
"273",4300,1951,11,"35 - 39",2,4
"274",4300,1951,11,"40 - 44",7,3
"275",4300,1951,11,"45 - 49",5,4
"276",4300,1951,11,"50 - 54",4,10
"277",4300,1951,11,"55 - 59",5,4
"278",4300,1951,11,"60 - 64",5,3
"279",4300,1951,11,"65 - 69",2,2
"280",4300,1951,11,"70 - 74",2,1
"281",4300,1951,11,"75 - 79",1,1
"282",4300,1951,11,"80 - 84",2,1
"283",4300,1951,11,"85 - 89",0,0
"284",4300,1951,11,"90 - 94",0,0
"285",4300,1951,11,"95+",0,0
"286",4300,1951,11,"UNK",0,0
"287",4300,1951,12,"Total",1782,1627
"288",4300,1951,12,"0",99,99
"289",4300,1951,12,"1",25,20
"290",4300,1951,12,"2",12,11
"291",4300,1951,12,"3",6,3
"292",4300,1951,12,"4",3,6
"293",4300,1951,12,"5 - 9",8,10
"294",4300,1951,12,"10 - 14",4,7
"295",4300,1951,12,"15 - 19",7,11
"296",4300,1951,12,"20 - 24",5,4
"297",4300,1951,12,"25 - 29",8,10
"298",4300,1951,12,"30 - 34",11,10
"299",4300,1951,12,"35 - 39",16,13
"300",4300,1951,12,"40 - 44",22,19
"301",4300,1951,12,"45 - 49",32,32
"302",4300,1951,12,"50 - 54",36,47
"303",4300,1951,12,"55 - 59",43,79
"304",4300,1951,12,"60 - 64",80,109
"305",4300,1951,12,"65 - 69",130,170
"306",4300,1951,12,"70 - 74",258,252
"307",4300,1951,12,"75 - 79",324,300
"308",4300,1951,12,"80 - 84",315,232
"309",4300,1951,12,"85 - 89",338,183
"310",4300,1951,12,"90 - 94",0,0
"311",4300,1951,12,"95+",0,0
"312",4300,1951,12,"UNK",0,0
"313",4300,1951,13,"Total",1058,2676
"314",4300,1951,13,"0",26,42
"315",4300,1951,13,"1",27,48
"316",4300,1951,13,"2",24,41
"317",4300,1951,13,"3",16,33
"318",4300,1951,13,"4",11,18
"319",4300,1951,13,"5 - 9",30,64
"320",4300,1951,13,"10 - 14",9,51
"321",4300,1951,13,"15 - 19",18,121
"322",4300,1951,13,"20 - 24",39,184
"323",4300,1951,13,"25 - 29",41,170
"324",4300,1951,13,"30 - 34",39,162
"325",4300,1951,13,"35 - 39",43,168
"326",4300,1951,13,"40 - 44",43,176
"327",4300,1951,13,"45 - 49",60,201
"328",4300,1951,13,"50 - 54",59,204
"329",4300,1951,13,"55 - 59",69,197
"330",4300,1951,13,"60 - 64",67,196
"331",4300,1951,13,"65 - 69",46,198
"332",4300,1951,13,"70 - 74",86,158
"333",4300,1951,13,"75 - 79",95,122
"334",4300,1951,13,"80 - 84",95,66
"335",4300,1951,13,"85 - 89",115,56
"336",4300,1951,13,"90 - 94",0,0
"337",4300,1951,13,"95+",0,0
"338",4300,1951,13,"UNK",0,0
"339",4300,1952,1,"Total",23273,24351
"340",4300,1952,1,"0",1026,1407
"341",4300,1952,1,"1",101,143
"342",4300,1952,1,"2",58,67
"343",4300,1952,1,"3",39,60
"344",4300,1952,1,"4",40,55
"345",4300,1952,1,"5 - 9",105,154
"346",4300,1952,1,"10 - 14",64,103
"347",4300,1952,1,"15 - 19",88,198
"348",4300,1952,1,"20 - 24",144,313
"349",4300,1952,1,"25 - 29",158,330
"350",4300,1952,1,"30 - 34",230,306
"351",4300,1952,1,"35 - 39",283,408
"352",4300,1952,1,"40 - 44",420,635
"353",4300,1952,1,"45 - 49",689,926
"354",4300,1952,1,"50 - 54",993,1359
"355",4300,1952,1,"55 - 59",1371,1790
"356",4300,1952,1,"60 - 64",1816,2192
"357",4300,1952,1,"65 - 69",2505,2972
"358",4300,1952,1,"70 - 74",3548,3546
"359",4300,1952,1,"75 - 79",3924,3473
"360",4300,1952,1,"80 - 84",3221,2397
"361",4300,1952,1,"85 - 89",2450,1517
"362",4300,1952,1,"90 - 94",0,0
"363",4300,1952,1,"95+",0,0
"364",4300,1952,1,"UNK",0,0
"365",4300,1952,2,"Total",971,1169
"366",4300,1952,2,"0",124,135
"367",4300,1952,2,"1",37,30
"368",4300,1952,2,"2",14,10
"369",4300,1952,2,"3",5,7
"370",4300,1952,2,"4",4,7
"371",4300,1952,2,"5 - 9",20,21
"372",4300,1952,2,"10 - 14",9,11
"373",4300,1952,2,"15 - 19",14,29
"374",4300,1952,2,"20 - 24",31,32
"375",4300,1952,2,"25 - 29",25,34
"376",4300,1952,2,"30 - 34",32,45
"377",4300,1952,2,"35 - 39",43,44
"378",4300,1952,2,"40 - 44",42,62
"379",4300,1952,2,"45 - 49",60,82
"380",4300,1952,2,"50 - 54",52,109
"381",4300,1952,2,"55 - 59",63,86
"382",4300,1952,2,"60 - 64",69,92
"383",4300,1952,2,"65 - 69",72,108
"384",4300,1952,2,"70 - 74",100,96
"385",4300,1952,2,"75 - 79",69,76
"386",4300,1952,2,"80 - 84",48,32
"387",4300,1952,2,"85 - 89",38,21
"388",4300,1952,2,"90 - 94",0,0
"389",4300,1952,2,"95+",0,0
"390",4300,1952,2,"UNK",0,0
"391",4300,1952,3,"Total",4527,4691
"392",4300,1952,3,"0",3,5
"393",4300,1952,3,"1",4,4
"394",4300,1952,3,"2",2,2
"395",4300,1952,3,"3",6,7
"396",4300,1952,3,"4",8,7
"397",4300,1952,3,"5 - 9",18,17
"398",4300,1952,3,"10 - 14",8,10
"399",4300,1952,3,"15 - 19",13,18
"400",4300,1952,3,"20 - 24",17,14
"401",4300,1952,3,"25 - 29",16,26
"402",4300,1952,3,"30 - 34",43,39
"403",4300,1952,3,"35 - 39",73,63
"404",4300,1952,3,"40 - 44",140,112
"405",4300,1952,3,"45 - 49",251,196
"406",4300,1952,3,"50 - 54",379,321
"407",4300,1952,3,"55 - 59",466,496
"408",4300,1952,3,"60 - 64",515,592
"409",4300,1952,3,"65 - 69",609,770
"410",4300,1952,3,"70 - 74",752,871
"411",4300,1952,3,"75 - 79",620,655
"412",4300,1952,3,"80 - 84",395,322
"413",4300,1952,3,"85 - 89",189,144
"414",4300,1952,3,"90 - 94",0,0
"415",4300,1952,3,"95+",0,0
"416",4300,1952,3,"UNK",0,0
"417",4300,1952,4,"Total",11472,10072
"418",4300,1952,4,"0",12,16
"419",4300,1952,4,"1",1,2
"420",4300,1952,4,"2",0,1
"421",4300,1952,4,"3",0,0
"422",4300,1952,4,"4",0,0
"423",4300,1952,4,"5 - 9",2,3
"424",4300,1952,4,"10 - 14",5,2
"425",4300,1952,4,"15 - 19",10,9
"426",4300,1952,4,"20 - 24",8,17
"427",4300,1952,4,"25 - 29",17,36
"428",4300,1952,4,"30 - 34",24,41
"429",4300,1952,4,"35 - 39",35,65
"430",4300,1952,4,"40 - 44",88,137
"431",4300,1952,4,"45 - 49",178,250
"432",4300,1952,4,"50 - 54",318,436
"433",4300,1952,4,"55 - 59",519,651
"434",4300,1952,4,"60 - 64",802,916
"435",4300,1952,4,"65 - 69",1299,1368
"436",4300,1952,4,"70 - 74",2011,1788
"437",4300,1952,4,"75 - 79",2499,2000
"438",4300,1952,4,"80 - 84",2099,1443
"439",4300,1952,4,"85 - 89",1545,891
"440",4300,1952,4,"90 - 94",0,0
"441",4300,1952,4,"95+",0,0
"442",4300,1952,4,"UNK",0,0
"443",4300,1952,5,"Total",78,94
"444",4300,1952,5,"0",7,9
"445",4300,1952,5,"1",3,3
"446",4300,1952,5,"2",0,0
"447",4300,1952,5,"3",1,1
"448",4300,1952,5,"4",0,0
"449",4300,1952,5,"5 - 9",1,0
"450",4300,1952,5,"10 - 14",0,0
"451",4300,1952,5,"15 - 19",0,1
"452",4300,1952,5,"20 - 24",1,5
"453",4300,1952,5,"25 - 29",0,2
"454",4300,1952,5,"30 - 34",1,2
"455",4300,1952,5,"35 - 39",0,1
"456",4300,1952,5,"40 - 44",3,3
"457",4300,1952,5,"45 - 49",2,7
"458",4300,1952,5,"50 - 54",4,6
"459",4300,1952,5,"55 - 59",12,4
"460",4300,1952,5,"60 - 64",9,8
"461",4300,1952,5,"65 - 69",7,9
"462",4300,1952,5,"70 - 74",4,7
"463",4300,1952,5,"75 - 79",10,11
"464",4300,1952,5,"80 - 84",10,11
"465",4300,1952,5,"85 - 89",3,4
"466",4300,1952,5,"90 - 94",0,0
"467",4300,1952,5,"95+",0,0
"468",4300,1952,5,"UNK",0,0
"469",4300,1952,6,"Total",135,285
"470",4300,1952,6,"0",0,0
"471",4300,1952,6,"1",0,0
"472",4300,1952,6,"2",0,0
"473",4300,1952,6,"3",0,0
"474",4300,1952,6,"4",0,0
"475",4300,1952,6,"5 - 9",0,0
"476",4300,1952,6,"10 - 14",0,0
"477",4300,1952,6,"15 - 19",0,0
"478",4300,1952,6,"20 - 24",0,1
"479",4300,1952,6,"25 - 29",2,2
"480",4300,1952,6,"30 - 34",2,5
"481",4300,1952,6,"35 - 39",4,10
"482",4300,1952,6,"40 - 44",3,16
"483",4300,1952,6,"45 - 49",6,20
"484",4300,1952,6,"50 - 54",4,31
"485",4300,1952,6,"55 - 59",8,19
"486",4300,1952,6,"60 - 64",5,36
"487",4300,1952,6,"65 - 69",12,35
"488",4300,1952,6,"70 - 74",16,45
"489",4300,1952,6,"75 - 79",16,41
"490",4300,1952,6,"80 - 84",30,8
"491",4300,1952,6,"85 - 89",27,16
"492",4300,1952,6,"90 - 94",0,0
"493",4300,1952,6,"95+",0,0
"494",4300,1952,6,"UNK",0,0
"495",4300,1952,7,"Total",355,354
"496",4300,1952,7,"0",16,29
"497",4300,1952,7,"1",4,14
"498",4300,1952,7,"2",2,2
"499",4300,1952,7,"3",4,6
"500",4300,1952,7,"4",5,0
"501",4300,1952,7,"5 - 9",7,8
"502",4300,1952,7,"10 - 14",4,11
"503",4300,1952,7,"15 - 19",2,6
"504",4300,1952,7,"20 - 24",9,5
"505",4300,1952,7,"25 - 29",8,18
"506",4300,1952,7,"30 - 34",17,8
"507",4300,1952,7,"35 - 39",14,10
"508",4300,1952,7,"40 - 44",9,13
"509",4300,1952,7,"45 - 49",21,16
"510",4300,1952,7,"50 - 54",16,22
"511",4300,1952,7,"55 - 59",30,30
"512",4300,1952,7,"60 - 64",34,23
"513",4300,1952,7,"65 - 69",31,44
"514",4300,1952,7,"70 - 74",44,33
"515",4300,1952,7,"75 - 79",40,32
"516",4300,1952,7,"80 - 84",24,16
"517",4300,1952,7,"85 - 89",14,8
"518",4300,1952,7,"90 - 94",0,0
"519",4300,1952,7,"95+",0,0
"520",4300,1952,7,"UNK",0,0
"521",4300,1952,8,"Total",492,269
"522",4300,1952,8,"0",1,1
"523",4300,1952,8,"1",0,3
"524",4300,1952,8,"2",0,0
"525",4300,1952,8,"3",0,0
"526",4300,1952,8,"4",0,2
"527",4300,1952,8,"5 - 9",2,1
"528",4300,1952,8,"10 - 14",3,2
"529",4300,1952,8,"15 - 19",2,0
"530",4300,1952,8,"20 - 24",1,1
"531",4300,1952,8,"25 - 29",5,3
"532",4300,1952,8,"30 - 34",4,1
"533",4300,1952,8,"35 - 39",1,6
"534",4300,1952,8,"40 - 44",2,6
"535",4300,1952,8,"45 - 49",12,7
"536",4300,1952,8,"50 - 54",19,18
"537",4300,1952,8,"55 - 59",41,18
"538",4300,1952,8,"60 - 64",60,37
"539",4300,1952,8,"65 - 69",87,63
"540",4300,1952,8,"70 - 74",103,38
"541",4300,1952,8,"75 - 79",90,36
"542",4300,1952,8,"80 - 84",46,18
"543",4300,1952,8,"85 - 89",13,8
"544",4300,1952,8,"90 - 94",0,0
"545",4300,1952,8,"95+",0,0
"546",4300,1952,8,"UNK",0,0
"547",4300,1952,9,"Total",1001,1249
"548",4300,1952,9,"0",53,77
"549",4300,1952,9,"1",13,22
"550",4300,1952,9,"2",9,6
"551",4300,1952,9,"3",1,2
"552",4300,1952,9,"4",0,2
"553",4300,1952,9,"5 - 9",2,7
"554",4300,1952,9,"10 - 14",3,8
"555",4300,1952,9,"15 - 19",7,9
"556",4300,1952,9,"20 - 24",10,7
"557",4300,1952,9,"25 - 29",10,11
"558",4300,1952,9,"30 - 34",11,18
"559",4300,1952,9,"35 - 39",14,21
"560",4300,1952,9,"40 - 44",18,33
"561",4300,1952,9,"45 - 49",30,76
"562",4300,1952,9,"50 - 54",53,92
"563",4300,1952,9,"55 - 59",77,148
"564",4300,1952,9,"60 - 64",106,133
"565",4300,1952,9,"65 - 69",132,156
"566",4300,1952,9,"70 - 74",162,170
"567",4300,1952,9,"75 - 79",160,140
"568",4300,1952,9,"80 - 84",87,75
"569",4300,1952,9,"85 - 89",43,36
"570",4300,1952,9,"90 - 94",0,0
"571",4300,1952,9,"95+",0,0
"572",4300,1952,9,"UNK",0,0
"573",4300,1952,10,"Total",589,855
"574",4300,1952,10,"0",2,9
"575",4300,1952,10,"1",0,1
"576",4300,1952,10,"2",0,0
"577",4300,1952,10,"3",0,2
"578",4300,1952,10,"4",1,0
"579",4300,1952,10,"5 - 9",2,9
"580",4300,1952,10,"10 - 14",2,3
"581",4300,1952,10,"15 - 19",3,2
"582",4300,1952,10,"20 - 24",7,4
"583",4300,1952,10,"25 - 29",11,5
"584",4300,1952,10,"30 - 34",11,11
"585",4300,1952,10,"35 - 39",24,15
"586",4300,1952,10,"40 - 44",35,15
"587",4300,1952,10,"45 - 49",47,36
"588",4300,1952,10,"50 - 54",53,44
"589",4300,1952,10,"55 - 59",46,62
"590",4300,1952,10,"60 - 64",61,66
"591",4300,1952,10,"65 - 69",87,97
"592",4300,1952,10,"70 - 74",79,137
"593",4300,1952,10,"75 - 79",48,139
"594",4300,1952,10,"80 - 84",43,126
"595",4300,1952,10,"85 - 89",27,72
"596",4300,1952,10,"90 - 94",0,0
"597",4300,1952,10,"95+",0,0
"598",4300,1952,10,"UNK",0,0
"599",4300,1952,11,"Total",539,671
"600",4300,1952,11,"0",461,607
"601",4300,1952,11,"1",11,10
"602",4300,1952,11,"2",5,5
"603",4300,1952,11,"3",3,3
"604",4300,1952,11,"4",4,6
"605",4300,1952,11,"5 - 9",3,4
"606",4300,1952,11,"10 - 14",4,3
"607",4300,1952,11,"15 - 19",3,4
"608",4300,1952,11,"20 - 24",6,3
"609",4300,1952,11,"25 - 29",3,4
"610",4300,1952,11,"30 - 34",0,1
"611",4300,1952,11,"35 - 39",6,1
"612",4300,1952,11,"40 - 44",3,5
"613",4300,1952,11,"45 - 49",3,2
"614",4300,1952,11,"50 - 54",3,5
"615",4300,1952,11,"55 - 59",6,2
"616",4300,1952,11,"60 - 64",5,4
"617",4300,1952,11,"65 - 69",4,0
"618",4300,1952,11,"70 - 74",3,2
"619",4300,1952,11,"75 - 79",3,0
"620",4300,1952,11,"80 - 84",0,0
"621",4300,1952,11,"85 - 89",0,0
"622",4300,1952,11,"90 - 94",0,0
"623",4300,1952,11,"95+",0,0
"624",4300,1952,11,"UNK",0,0
"625",4300,1952,12,"Total",966,1038
"626",4300,1952,12,"0",70,101
"627",4300,1952,12,"1",13,25
"628",4300,1952,12,"2",4,8
"629",4300,1952,12,"3",3,2
"630",4300,1952,12,"4",5,5
"631",4300,1952,12,"5 - 9",11,13
"632",4300,1952,12,"10 - 14",4,8
"633",4300,1952,12,"15 - 19",3,3
"634",4300,1952,12,"20 - 24",6,3
"635",4300,1952,12,"25 - 29",3,9
"636",4300,1952,12,"30 - 34",9,8
"637",4300,1952,12,"35 - 39",7,11
"638",4300,1952,12,"40 - 44",13,21
"639",4300,1952,12,"45 - 49",11,34
"640",4300,1952,12,"50 - 54",12,44
"641",4300,1952,12,"55 - 59",17,52
"642",4300,1952,12,"60 - 64",55,67
"643",4300,1952,12,"65 - 69",59,95
"644",4300,1952,12,"70 - 74",125,116
"645",4300,1952,12,"75 - 79",183,149
"646",4300,1952,12,"80 - 84",169,141
"647",4300,1952,12,"85 - 89",184,123
"648",4300,1952,12,"90 - 94",0,0
"649",4300,1952,12,"95+",0,0
"650",4300,1952,12,"UNK",0,0
"651",4300,1952,13,"Total",1113,2693
"652",4300,1952,13,"0",40,39
"653",4300,1952,13,"1",24,34
"654",4300,1952,13,"2",26,30
"655",4300,1952,13,"3",13,29
"656",4300,1952,13,"4",11,23
"657",4300,1952,13,"5 - 9",35,70
"658",4300,1952,13,"10 - 14",20,43
"659",4300,1952,13,"15 - 19",27,117
"660",4300,1952,13,"20 - 24",35,217
"661",4300,1952,13,"25 - 29",36,172
"662",4300,1952,13,"30 - 34",47,125
"663",4300,1952,13,"35 - 39",40,156
