"","X","Year","Cause","Age","Female","Male"
"62",5020,1950,3,"20 - 24",28,34
"63",5020,1950,3,"25 - 29",41,42
"64",5020,1950,3,"30 - 34",71,66
"65",5020,1950,3,"35 - 39",135,77
"66",5020,1950,3,"40 - 44",250,129
"67",5020,1950,3,"45 - 49",306,217
"68",5020,1950,3,"50 - 54",426,375
"69",5020,1950,3,"55 - 59",566,574
"70",5020,1950,3,"60 - 64",647,762
"71",5020,1950,3,"65 - 69",761,874
"72",5020,1950,3,"70 - 74",685,819
"73",5020,1950,3,"75 - 79",569,707
"74",5020,1950,3,"80 - 84",432,460
"75",5020,1950,3,"85 - 89",298,241
"76",5020,1950,3,"90 - 94",0,0
"77",5020,1950,3,"95+",0,0
"78",5020,1950,3,"UNK",0,1
"79",5020,1950,4,"Total",17409,20458
"80",5020,1950,4,"0",6,6
"81",5020,1950,4,"1",5,1
"82",5020,1950,4,"2",3,1
"83",5020,1950,4,"3",1,3
"84",5020,1950,4,"4",0,1
"85",5020,1950,4,"5 - 9",16,12
"86",5020,1950,4,"10 - 14",23,9
"87",5020,1950,4,"15 - 19",17,25
"88",5020,1950,4,"20 - 24",35,33
"89",5020,1950,4,"25 - 29",46,60
"90",5020,1950,4,"30 - 34",52,102
"91",5020,1950,4,"35 - 39",154,169
"92",5020,1950,4,"40 - 44",238,365
"93",5020,1950,4,"45 - 49",395,683
"94",5020,1950,4,"50 - 54",698,1104
"95",5020,1950,4,"55 - 59",971,1768
"96",5020,1950,4,"60 - 64",1530,2658
"97",5020,1950,4,"65 - 69",2077,3052
"98",5020,1950,4,"70 - 74",2679,3168
"99",5020,1950,4,"75 - 79",3034,3003
"100",5020,1950,4,"80 - 84",2808,2428
"101",5020,1950,4,"85 - 89",2617,1802
"102",5020,1950,4,"90 - 94",0,0
"103",5020,1950,4,"95+",0,0
"104",5020,1950,4,"UNK",4,5
"105",5020,1950,5,"Total",143,249
"106",5020,1950,5,"0",9,14
"107",5020,1950,5,"1",5,1
"108",5020,1950,5,"2",1,1
"109",5020,1950,5,"3",0,0
"110",5020,1950,5,"4",1,1
"111",5020,1950,5,"5 - 9",4,3
"112",5020,1950,5,"10 - 14",1,0
"113",5020,1950,5,"15 - 19",0,0
"114",5020,1950,5,"20 - 24",3,4
"115",5020,1950,5,"25 - 29",3,2
"116",5020,1950,5,"30 - 34",4,3
"117",5020,1950,5,"35 - 39",1,7
"118",5020,1950,5,"40 - 44",1,7
"119",5020,1950,5,"45 - 49",5,7
"120",5020,1950,5,"50 - 54",0,7
"121",5020,1950,5,"55 - 59",6,23
"122",5020,1950,5,"60 - 64",10,36
"123",5020,1950,5,"65 - 69",9,26
"124",5020,1950,5,"70 - 74",16,32
"125",5020,1950,5,"75 - 79",24,26
"126",5020,1950,5,"80 - 84",21,24
"127",5020,1950,5,"85 - 89",19,20
"128",5020,1950,5,"90 - 94",0,0
"129",5020,1950,5,"95+",0,0
"130",5020,1950,5,"UNK",0,5
"131",5020,1950,6,"Total",114,254
"132",5020,1950,6,"0",1,0
"133",5020,1950,6,"1",0,0
"134",5020,1950,6,"2",0,0
"135",5020,1950,6,"3",0,1
"136",5020,1950,6,"4",0,1
"137",5020,1950,6,"5 - 9",0,0
"138",5020,1950,6,"10 - 14",0,0
"139",5020,1950,6,"15 - 19",0,0
"140",5020,1950,6,"20 - 24",1,5
"141",5020,1950,6,"25 - 29",1,5
"142",5020,1950,6,"30 - 34",4,10
"143",5020,1950,6,"35 - 39",5,13
"144",5020,1950,6,"40 - 44",10,21
"145",5020,1950,6,"45 - 49",10,21
"146",5020,1950,6,"50 - 54",10,33
"147",5020,1950,6,"55 - 59",13,45
"148",5020,1950,6,"60 - 64",12,31
"149",5020,1950,6,"65 - 69",13,22
"150",5020,1950,6,"70 - 74",13,23
"151",5020,1950,6,"75 - 79",9,10
"152",5020,1950,6,"80 - 84",5,7
"153",5020,1950,6,"85 - 89",7,6
"154",5020,1950,6,"90 - 94",0,0
"155",5020,1950,6,"95+",0,0
"156",5020,1950,6,"UNK",0,0
"157",5020,1950,7,"Total",580,684
"158",5020,1950,7,"0",64,69
"159",5020,1950,7,"1",34,37
"160",5020,1950,7,"2",10,24
"161",5020,1950,7,"3",5,3
"162",5020,1950,7,"4",2,11
"163",5020,1950,7,"5 - 9",12,20
"164",5020,1950,7,"10 - 14",17,13
"165",5020,1950,7,"15 - 19",16,18
"166",5020,1950,7,"20 - 24",17,19
"167",5020,1950,7,"25 - 29",20,17
"168",5020,1950,7,"30 - 34",9,25
"169",5020,1950,7,"35 - 39",17,25
"170",5020,1950,7,"40 - 44",19,23
"171",5020,1950,7,"45 - 49",26,30
"172",5020,1950,7,"50 - 54",24,32
"173",5020,1950,7,"55 - 59",33,40
"174",5020,1950,7,"60 - 64",42,46
"175",5020,1950,7,"65 - 69",55,63
"176",5020,1950,7,"70 - 74",60,71
"177",5020,1950,7,"75 - 79",61,55
"178",5020,1950,7,"80 - 84",26,31
"179",5020,1950,7,"85 - 89",11,11
"180",5020,1950,7,"90 - 94",0,0
"181",5020,1950,7,"95+",0,0
"182",5020,1950,7,"UNK",0,1
"183",5020,1950,8,"Total",781,420
"184",5020,1950,8,"0",6,4
"185",5020,1950,8,"1",4,5
"186",5020,1950,8,"2",2,0
"187",5020,1950,8,"3",0,0
"188",5020,1950,8,"4",0,1
"189",5020,1950,8,"5 - 9",2,0
"190",5020,1950,8,"10 - 14",3,4
"191",5020,1950,8,"15 - 19",7,2
"192",5020,1950,8,"20 - 24",1,2
"193",5020,1950,8,"25 - 29",3,5
"194",5020,1950,8,"30 - 34",3,6
"195",5020,1950,8,"35 - 39",6,10
"196",5020,1950,8,"40 - 44",7,9
"197",5020,1950,8,"45 - 49",9,17
"198",5020,1950,8,"50 - 54",27,21
"199",5020,1950,8,"55 - 59",60,35
"200",5020,1950,8,"60 - 64",103,46
"201",5020,1950,8,"65 - 69",130,67
"202",5020,1950,8,"70 - 74",148,67
"203",5020,1950,8,"75 - 79",139,59
"204",5020,1950,8,"80 - 84",88,33
"205",5020,1950,8,"85 - 89",32,27
"206",5020,1950,8,"90 - 94",0,0
"207",5020,1950,8,"95+",0,0
"208",5020,1950,8,"UNK",1,0
"209",5020,1950,9,"Total",1250,1794
"210",5020,1950,9,"0",114,152
"211",5020,1950,9,"1",25,30
"212",5020,1950,9,"2",7,14
"213",5020,1950,9,"3",2,14
"214",5020,1950,9,"4",7,4
"215",5020,1950,9,"5 - 9",16,17
"216",5020,1950,9,"10 - 14",12,7
"217",5020,1950,9,"15 - 19",12,9
"218",5020,1950,9,"20 - 24",11,15
"219",5020,1950,9,"25 - 29",16,29
"220",5020,1950,9,"30 - 34",22,26
"221",5020,1950,9,"35 - 39",34,40
"222",5020,1950,9,"40 - 44",42,73
"223",5020,1950,9,"45 - 49",63,104
"224",5020,1950,9,"50 - 54",80,142
"225",5020,1950,9,"55 - 59",106,182
"226",5020,1950,9,"60 - 64",117,227
"227",5020,1950,9,"65 - 69",118,184
"228",5020,1950,9,"70 - 74",127,199
"229",5020,1950,9,"75 - 79",132,162
"230",5020,1950,9,"80 - 84",110,100
"231",5020,1950,9,"85 - 89",77,64
"232",5020,1950,9,"90 - 94",0,0
"233",5020,1950,9,"95+",0,0
"234",5020,1950,9,"UNK",0,0
"235",5020,1950,10,"Total",1090,1947
"236",5020,1950,10,"0",3,10
"237",5020,1950,10,"1",4,4
"238",5020,1950,10,"2",0,1
"239",5020,1950,10,"3",1,0
"240",5020,1950,10,"4",4,4
"241",5020,1950,10,"5 - 9",6,8
"242",5020,1950,10,"10 - 14",3,10
"243",5020,1950,10,"15 - 19",8,10
"244",5020,1950,10,"20 - 24",19,25
"245",5020,1950,10,"25 - 29",37,27
"246",5020,1950,10,"30 - 34",38,42
"247",5020,1950,10,"35 - 39",54,48
"248",5020,1950,10,"40 - 44",67,54
"249",5020,1950,10,"45 - 49",77,67
"250",5020,1950,10,"50 - 54",75,80
"251",5020,1950,10,"55 - 59",86,106
"252",5020,1950,10,"60 - 64",102,196
"253",5020,1950,10,"65 - 69",115,215
"254",5020,1950,10,"70 - 74",113,246
"255",5020,1950,10,"75 - 79",109,304
"256",5020,1950,10,"80 - 84",91,285
"257",5020,1950,10,"85 - 89",77,205
"258",5020,1950,10,"90 - 94",0,0
"259",5020,1950,10,"95+",0,0
"260",5020,1950,10,"UNK",1,0
"261",5020,1950,11,"Total",818,1098
"262",5020,1950,11,"0",727,988
"263",5020,1950,11,"1",22,24
"264",5020,1950,11,"2",5,6
"265",5020,1950,11,"3",7,7
"266",5020,1950,11,"4",1,4
"267",5020,1950,11,"5 - 9",14,14
"268",5020,1950,11,"10 - 14",4,12
"269",5020,1950,11,"15 - 19",4,6
"270",5020,1950,11,"20 - 24",2,6
"271",5020,1950,11,"25 - 29",8,4
"272",5020,1950,11,"30 - 34",4,2
"273",5020,1950,11,"35 - 39",8,1
"274",5020,1950,11,"40 - 44",2,5
"275",5020,1950,11,"45 - 49",3,6
"276",5020,1950,11,"50 - 54",3,6
"277",5020,1950,11,"55 - 59",2,3
"278",5020,1950,11,"60 - 64",1,1
"279",5020,1950,11,"65 - 69",0,2
"280",5020,1950,11,"70 - 74",0,0
"281",5020,1950,11,"75 - 79",1,0
"282",5020,1950,11,"80 - 84",0,1
"283",5020,1950,11,"85 - 89",0,0
"284",5020,1950,11,"90 - 94",0,0
"285",5020,1950,11,"95+",0,0
"286",5020,1950,11,"UNK",0,0
"287",5020,1950,12,"Total",2011,3032
"288",5020,1950,12,"0",150,196
"289",5020,1950,12,"1",52,60
"290",5020,1950,12,"2",10,21
"291",5020,1950,12,"3",12,18
"292",5020,1950,12,"4",9,11
"293",5020,1950,12,"5 - 9",24,29
"294",5020,1950,12,"10 - 14",19,12
"295",5020,1950,12,"15 - 19",15,13
"296",5020,1950,12,"20 - 24",12,13
"297",5020,1950,12,"25 - 29",22,16
"298",5020,1950,12,"30 - 34",15,21
"299",5020,1950,12,"35 - 39",22,28
"300",5020,1950,12,"40 - 44",26,57
"301",5020,1950,12,"45 - 49",43,80
"302",5020,1950,12,"50 - 54",42,125
"303",5020,1950,12,"55 - 59",70,187
"304",5020,1950,12,"60 - 64",92,294
"305",5020,1950,12,"65 - 69",130,365
"306",5020,1950,12,"70 - 74",185,410
"307",5020,1950,12,"75 - 79",300,369
"308",5020,1950,12,"80 - 84",341,352
"309",5020,1950,12,"85 - 89",420,354
"310",5020,1950,12,"90 - 94",0,0
"311",5020,1950,12,"95+",0,0
"312",5020,1950,12,"UNK",0,1
"313",5020,1950,13,"Total",1333,3905
"314",5020,1950,13,"0",39,62
"315",5020,1950,13,"1",33,59
"316",5020,1950,13,"2",23,42
"317",5020,1950,13,"3",28,31
"318",5020,1950,13,"4",18,32
"319",5020,1950,13,"5 - 9",45,113
"320",5020,1950,13,"10 - 14",35,112
"321",5020,1950,13,"15 - 19",43,244
"322",5020,1950,13,"20 - 24",64,478
"323",5020,1950,13,"25 - 29",29,304
"324",5020,1950,13,"30 - 34",52,212
"325",5020,1950,13,"35 - 39",55,291
"326",5020,1950,13,"40 - 44",57,273
"327",5020,1950,13,"45 - 49",54,236
"328",5020,1950,13,"50 - 54",51,246
"329",5020,1950,13,"55 - 59",67,227
"330",5020,1950,13,"60 - 64",63,217
"331",5020,1950,13,"65 - 69",72,221
"332",5020,1950,13,"70 - 74",80,167
"333",5020,1950,13,"75 - 79",118,143
"334",5020,1950,13,"80 - 84",129,100
"335",5020,1950,13,"85 - 89",178,87
"336",5020,1950,13,"90 - 94",0,0
"337",5020,1950,13,"95+",0,0
"338",5020,1950,13,"UNK",0,8
"339",5020,1951,1,"Total",35835,45953
"340",5020,1951,1,"0",2129,2749
"341",5020,1951,1,"1",261,315
"342",5020,1951,1,"2",150,166
"343",5020,1951,1,"3",88,123
"344",5020,1951,1,"4",74,106
"345",5020,1951,1,"5 - 9",198,314
"346",5020,1951,1,"10 - 14",149,237
"347",5020,1951,1,"15 - 19",171,479
"348",5020,1951,1,"20 - 24",270,736
"349",5020,1951,1,"25 - 29",358,653
"350",5020,1951,1,"30 - 34",480,626
"351",5020,1951,1,"35 - 39",616,879
"352",5020,1951,1,"40 - 44",788,1182
"353",5020,1951,1,"45 - 49",1074,1696
"354",5020,1951,1,"50 - 54",1593,2506
"355",5020,1951,1,"55 - 59",2111,3638
"356",5020,1951,1,"60 - 64",2930,5124
"357",5020,1951,1,"65 - 69",3682,5682
"358",5020,1951,1,"70 - 74",4563,5708
"359",5020,1951,1,"75 - 79",4973,5302
"360",5020,1951,1,"80 - 84",4639,4254
"361",5020,1951,1,"85 - 89",4527,3463
"362",5020,1951,1,"90 - 94",0,0
"363",5020,1951,1,"95+",0,0
"364",5020,1951,1,"UNK",11,15
"365",5020,1951,2,"Total",1337,2205
"366",5020,1951,2,"0",265,278
"367",5020,1951,2,"1",75,73
"368",5020,1951,2,"2",29,38
"369",5020,1951,2,"3",19,20
"370",5020,1951,2,"4",14,18
"371",5020,1951,2,"5 - 9",43,64
"372",5020,1951,2,"10 - 14",36,40
"373",5020,1951,2,"15 - 19",33,55
"374",5020,1951,2,"20 - 24",57,68
"375",5020,1951,2,"25 - 29",63,59
"376",5020,1951,2,"30 - 34",77,62
"377",5020,1951,2,"35 - 39",65,74
"378",5020,1951,2,"40 - 44",67,77
"379",5020,1951,2,"45 - 49",57,122
"380",5020,1951,2,"50 - 54",63,196
"381",5020,1951,2,"55 - 59",53,205
"382",5020,1951,2,"60 - 64",69,248
"383",5020,1951,2,"65 - 69",50,182
"384",5020,1951,2,"70 - 74",65,154
"385",5020,1951,2,"75 - 79",57,93
"386",5020,1951,2,"80 - 84",50,45
"387",5020,1951,2,"85 - 89",29,34
"388",5020,1951,2,"90 - 94",0,0
"389",5020,1951,2,"95+",0,0
"390",5020,1951,2,"UNK",1,0
"391",5020,1951,3,"Total",5286,5699
"392",5020,1951,3,"0",9,13
"393",5020,1951,3,"1",8,10
"394",5020,1951,3,"2",7,8
"395",5020,1951,3,"3",11,10
"396",5020,1951,3,"4",6,15
"397",5020,1951,3,"5 - 9",25,37
"398",5020,1951,3,"10 - 14",16,14
"399",5020,1951,3,"15 - 19",20,31
"400",5020,1951,3,"20 - 24",21,37
"401",5020,1951,3,"25 - 29",54,46
"402",5020,1951,3,"30 - 34",84,74
"403",5020,1951,3,"35 - 39",136,105
"404",5020,1951,3,"40 - 44",213,125
"405",5020,1951,3,"45 - 49",293,224
"406",5020,1951,3,"50 - 54",437,390
"407",5020,1951,3,"55 - 59",551,568
"408",5020,1951,3,"60 - 64",653,824
"409",5020,1951,3,"65 - 69",681,926
"410",5020,1951,3,"70 - 74",751,849
"411",5020,1951,3,"75 - 79",613,705
"412",5020,1951,3,"80 - 84",422,443
"413",5020,1951,3,"85 - 89",275,245
"414",5020,1951,3,"90 - 94",0,0
"415",5020,1951,3,"95+",0,0
"416",5020,1951,3,"UNK",0,0
"417",5020,1951,4,"Total",18452,21856
"418",5020,1951,4,"0",4,11
"419",5020,1951,4,"1",5,7
"420",5020,1951,4,"2",3,0
"421",5020,1951,4,"3",2,3
"422",5020,1951,4,"4",5,1
"423",5020,1951,4,"5 - 9",12,14
"424",5020,1951,4,"10 - 14",26,13
"425",5020,1951,4,"15 - 19",14,20
"426",5020,1951,4,"20 - 24",26,37
"427",5020,1951,4,"25 - 29",49,71
"428",5020,1951,4,"30 - 34",74,102
"429",5020,1951,4,"35 - 39",147,213
"430",5020,1951,4,"40 - 44",225,399
"431",5020,1951,4,"45 - 49",411,701
"432",5020,1951,4,"50 - 54",697,1161
"433",5020,1951,4,"55 - 59",1051,1905
"434",5020,1951,4,"60 - 64",1590,2792
"435",5020,1951,4,"65 - 69",2180,3292
"436",5020,1951,4,"70 - 74",2851,3408
"437",5020,1951,4,"75 - 79",3229,3156
"438",5020,1951,4,"80 - 84",3008,2543
"439",5020,1951,4,"85 - 89",2836,1997
"440",5020,1951,4,"90 - 94",0,0
"441",5020,1951,4,"95+",0,0
"442",5020,1951,4,"UNK",7,10
"443",5020,1951,5,"Total",99,197
"444",5020,1951,5,"0",8,9
"445",5020,1951,5,"1",0,2
"446",5020,1951,5,"2",1,0
"447",5020,1951,5,"3",1,0
"448",5020,1951,5,"4",0,1
"449",5020,1951,5,"5 - 9",2,0
"450",5020,1951,5,"10 - 14",0,0
"451",5020,1951,5,"15 - 19",0,2
"452",5020,1951,5,"20 - 24",2,5
"453",5020,1951,5,"25 - 29",3,2
"454",5020,1951,5,"30 - 34",5,5
"455",5020,1951,5,"35 - 39",5,8
"456",5020,1951,5,"40 - 44",2,6
"457",5020,1951,5,"45 - 49",4,15
"458",5020,1951,5,"50 - 54",6,7
"459",5020,1951,5,"55 - 59",4,13
"460",5020,1951,5,"60 - 64",9,25
"461",5020,1951,5,"65 - 69",7,23
"462",5020,1951,5,"70 - 74",15,26
"463",5020,1951,5,"75 - 79",10,22
"464",5020,1951,5,"80 - 84",8,12
"465",5020,1951,5,"85 - 89",7,14
"466",5020,1951,5,"90 - 94",0,0
"467",5020,1951,5,"95+",0,0
"468",5020,1951,5,"UNK",0,0
"469",5020,1951,6,"Total",119,282
"470",5020,1951,6,"0",0,0
"471",5020,1951,6,"1",0,0
"472",5020,1951,6,"2",1,0
"473",5020,1951,6,"3",0,0
"474",5020,1951,6,"4",0,0
"475",5020,1951,6,"5 - 9",0,0
"476",5020,1951,6,"10 - 14",0,0
"477",5020,1951,6,"15 - 19",2,0
"478",5020,1951,6,"20 - 24",1,0
"479",5020,1951,6,"25 - 29",0,7
"480",5020,1951,6,"30 - 34",5,13
"481",5020,1951,6,"35 - 39",5,19
"482",5020,1951,6,"40 - 44",6,18
"483",5020,1951,6,"45 - 49",8,36
"484",5020,1951,6,"50 - 54",16,37
"485",5020,1951,6,"55 - 59",14,47
"486",5020,1951,6,"60 - 64",11,38
"487",5020,1951,6,"65 - 69",12,27
"488",5020,1951,6,"70 - 74",13,11
"489",5020,1951,6,"75 - 79",4,10
"490",5020,1951,6,"80 - 84",13,11
"491",5020,1951,6,"85 - 89",8,7
"492",5020,1951,6,"90 - 94",0,0
"493",5020,1951,6,"95+",0,0
"494",5020,1951,6,"UNK",0,1
"495",5020,1951,7,"Total",510,657
"496",5020,1951,7,"0",41,79
"497",5020,1951,7,"1",22,24
"498",5020,1951,7,"2",13,12
"499",5020,1951,7,"3",5,8
"500",5020,1951,7,"4",6,11
"501",5020,1951,7,"5 - 9",17,23
"502",5020,1951,7,"10 - 14",7,14
"503",5020,1951,7,"15 - 19",12,10
"504",5020,1951,7,"20 - 24",14,12
"505",5020,1951,7,"25 - 29",10,26
"506",5020,1951,7,"30 - 34",22,18
"507",5020,1951,7,"35 - 39",16,31
"508",5020,1951,7,"40 - 44",19,25
"509",5020,1951,7,"45 - 49",19,19
"510",5020,1951,7,"50 - 54",20,29
"511",5020,1951,7,"55 - 59",27,35
"512",5020,1951,7,"60 - 64",49,74
"513",5020,1951,7,"65 - 69",47,69
"514",5020,1951,7,"70 - 74",55,63
"515",5020,1951,7,"75 - 79",55,44
"516",5020,1951,7,"80 - 84",26,23
"517",5020,1951,7,"85 - 89",8,8
"518",5020,1951,7,"90 - 94",0,0
"519",5020,1951,7,"95+",0,0
"520",5020,1951,7,"UNK",0,0
"521",5020,1951,8,"Total",773,403
"522",5020,1951,8,"0",4,1
"523",5020,1951,8,"1",3,2
"524",5020,1951,8,"2",0,1
"525",5020,1951,8,"3",0,0
"526",5020,1951,8,"4",0,0
"527",5020,1951,8,"5 - 9",1,0
"528",5020,1951,8,"10 - 14",3,0
"529",5020,1951,8,"15 - 19",4,1
"530",5020,1951,8,"20 - 24",3,4
"531",5020,1951,8,"25 - 29",6,3
"532",5020,1951,8,"30 - 34",6,5
"533",5020,1951,8,"35 - 39",9,7
"534",5020,1951,8,"40 - 44",11,8
"535",5020,1951,8,"45 - 49",20,8
"536",5020,1951,8,"50 - 54",32,28
"537",5020,1951,8,"55 - 59",73,29
"538",5020,1951,8,"60 - 64",93,57
"539",5020,1951,8,"65 - 69",144,53
"540",5020,1951,8,"70 - 74",136,80
"541",5020,1951,8,"75 - 79",115,63
"542",5020,1951,8,"80 - 84",80,35
"543",5020,1951,8,"85 - 89",30,18
"544",5020,1951,8,"90 - 94",0,0
"545",5020,1951,8,"95+",0,0
"546",5020,1951,8,"UNK",0,0
"547",5020,1951,9,"Total",1318,1813
"548",5020,1951,9,"0",134,150
"549",5020,1951,9,"1",34,39
"550",5020,1951,9,"2",12,16
"551",5020,1951,9,"3",8,6
"552",5020,1951,9,"4",4,13
"553",5020,1951,9,"5 - 9",10,18
"554",5020,1951,9,"10 - 14",10,10
"555",5020,1951,9,"15 - 19",13,10
"556",5020,1951,9,"20 - 24",11,15
"557",5020,1951,9,"25 - 29",15,20
"558",5020,1951,9,"30 - 34",33,22
"559",5020,1951,9,"35 - 39",28,47
"560",5020,1951,9,"40 - 44",42,93
"561",5020,1951,9,"45 - 49",69,96
"562",5020,1951,9,"50 - 54",71,150
"563",5020,1951,9,"55 - 59",85,202
"564",5020,1951,9,"60 - 64",128,197
"565",5020,1951,9,"65 - 69",124,223
"566",5020,1951,9,"70 - 74",138,181
"567",5020,1951,9,"75 - 79",151,142
"568",5020,1951,9,"80 - 84",122,103
"569",5020,1951,9,"85 - 89",76,58
"570",5020,1951,9,"90 - 94",0,0
"571",5020,1951,9,"95+",0,0
"572",5020,1951,9,"UNK",0,2
"573",5020,1951,10,"Total",1076,1988
"574",5020,1951,10,"0",6,10
"575",5020,1951,10,"1",1,5
"576",5020,1951,10,"2",7,0
"577",5020,1951,10,"3",4,0
"578",5020,1951,10,"4",1,2
"579",5020,1951,10,"5 - 9",5,10
"580",5020,1951,10,"10 - 14",4,7
"581",5020,1951,10,"15 - 19",11,12
"582",5020,1951,10,"20 - 24",12,19
"583",5020,1951,10,"25 - 29",26,28
"584",5020,1951,10,"30 - 34",50,34
"585",5020,1951,10,"35 - 39",52,43
"586",5020,1951,10,"40 - 44",70,65
"587",5020,1951,10,"45 - 49",74,75
"588",5020,1951,10,"50 - 54",90,109
"589",5020,1951,10,"55 - 59",68,112
"590",5020,1951,10,"60 - 64",89,212
"591",5020,1951,10,"65 - 69",107,207
"592",5020,1951,10,"70 - 74",112,237
"593",5020,1951,10,"75 - 79",107,296
"594",5020,1951,10,"80 - 84",91,294
"595",5020,1951,10,"85 - 89",88,211
"596",5020,1951,10,"90 - 94",0,0
"597",5020,1951,10,"95+",0,0
"598",5020,1951,10,"UNK",1,0
"599",5020,1951,11,"Total",882,1207
"600",5020,1951,11,"0",780,1079
"601",5020,1951,11,"1",13,21
"602",5020,1951,11,"2",16,8
"603",5020,1951,11,"3",10,11
"604",5020,1951,11,"4",6,2
"605",5020,1951,11,"5 - 9",8,16
"606",5020,1951,11,"10 - 14",9,4
"607",5020,1951,11,"15 - 19",3,4
"608",5020,1951,11,"20 - 24",6,12
"609",5020,1951,11,"25 - 29",5,4
"610",5020,1951,11,"30 - 34",1,6
"611",5020,1951,11,"35 - 39",2,6
"612",5020,1951,11,"40 - 44",7,6
"613",5020,1951,11,"45 - 49",2,13
"614",5020,1951,11,"50 - 54",3,6
"615",5020,1951,11,"55 - 59",3,2
"616",5020,1951,11,"60 - 64",2,3
"617",5020,1951,11,"65 - 69",3,2
"618",5020,1951,11,"70 - 74",1,1
"619",5020,1951,11,"75 - 79",1,1
"620",5020,1951,11,"80 - 84",1,0
"621",5020,1951,11,"85 - 89",0,0
"622",5020,1951,11,"90 - 94",0,0
"623",5020,1951,11,"95+",0,0
"624",5020,1951,11,"UNK",0,0
"625",5020,1951,12,"Total",2162,3164
"626",5020,1951,12,"0",188,218
"627",5020,1951,12,"1",64,73
"628",5020,1951,12,"2",29,32
"629",5020,1951,12,"3",12,18
"630",5020,1951,12,"4",11,12
"631",5020,1951,12,"5 - 9",23,23
"632",5020,1951,12,"10 - 14",16,16
"633",5020,1951,12,"15 - 19",11,18
"634",5020,1951,12,"20 - 24",18,14
"635",5020,1951,12,"25 - 29",19,17
"636",5020,1951,12,"30 - 34",18,24
"637",5020,1951,12,"35 - 39",18,35
"638",5020,1951,12,"40 - 44",34,49
"639",5020,1951,12,"45 - 49",41,77
"640",5020,1951,12,"50 - 54",63,136
"641",5020,1951,12,"55 - 59",70,223
"642",5020,1951,12,"60 - 64",107,304
"643",5020,1951,12,"65 - 69",168,340
"644",5020,1951,12,"70 - 74",205,418
"645",5020,1951,12,"75 - 79",311,409
"646",5020,1951,12,"80 - 84",336,341
"647",5020,1951,12,"85 - 89",400,367
"648",5020,1951,12,"90 - 94",0,0
"649",5020,1951,12,"95+",0,0
"650",5020,1951,12,"UNK",0,0
"651",5020,1951,13,"Total",1536,4357
"652",5020,1951,13,"0",60,74
"653",5020,1951,13,"1",55,79
"654",5020,1951,13,"2",28,54
"655",5020,1951,13,"3",19,43
"656",5020,1951,13,"4",17,28
"657",5020,1951,13,"5 - 9",46,105
"658",5020,1951,13,"10 - 14",21,110
"659",5020,1951,13,"15 - 19",37,309
"660",5020,1951,13,"20 - 24",58,510
"661",5020,1951,13,"25 - 29",52,367
"662",5020,1951,13,"30 - 34",49,256
