"","X","Year","Cause","Age","Female","Male"
"101",4290,1951,4,"85 - 89",2797,2039
"102",4290,1951,4,"90 - 94",0,0
"103",4290,1951,4,"95+",0,0
"104",4290,1951,4,"UNK",0,0
"105",4290,1951,5,"Total",493,830
"106",4290,1951,5,"0",1,4
"107",4290,1951,5,"1",2,1
"108",4290,1951,5,"2",1,2
"109",4290,1951,5,"3",1,0
"110",4290,1951,5,"4",0,0
"111",4290,1951,5,"5 - 9",3,3
"112",4290,1951,5,"10 - 14",1,2
"113",4290,1951,5,"15 - 19",1,1
"114",4290,1951,5,"20 - 24",2,1
"115",4290,1951,5,"25 - 29",0,5
"116",4290,1951,5,"30 - 34",4,7
"117",4290,1951,5,"35 - 39",5,8
"118",4290,1951,5,"40 - 44",9,17
"119",4290,1951,5,"45 - 49",9,19
"120",4290,1951,5,"50 - 54",14,31
"121",4290,1951,5,"55 - 59",17,63
"122",4290,1951,5,"60 - 64",49,74
"123",4290,1951,5,"65 - 69",80,107
"124",4290,1951,5,"70 - 74",75,139
"125",4290,1951,5,"75 - 79",106,160
"126",4290,1951,5,"80 - 84",68,105
"127",4290,1951,5,"85 - 89",45,81
"128",4290,1951,5,"90 - 94",0,0
"129",4290,1951,5,"95+",0,0
"130",4290,1951,5,"UNK",0,0
"131",4290,1951,6,"Total",140,135
"132",4290,1951,6,"0",0,0
"133",4290,1951,6,"1",0,0
"134",4290,1951,6,"2",0,0
"135",4290,1951,6,"3",0,0
"136",4290,1951,6,"4",0,0
"137",4290,1951,6,"5 - 9",0,0
"138",4290,1951,6,"10 - 14",0,0
"139",4290,1951,6,"15 - 19",1,0
"140",4290,1951,6,"20 - 24",2,0
"141",4290,1951,6,"25 - 29",1,3
"142",4290,1951,6,"30 - 34",2,1
"143",4290,1951,6,"35 - 39",0,2
"144",4290,1951,6,"40 - 44",3,5
"145",4290,1951,6,"45 - 49",4,6
"146",4290,1951,6,"50 - 54",4,8
"147",4290,1951,6,"55 - 59",3,14
"148",4290,1951,6,"60 - 64",10,7
"149",4290,1951,6,"65 - 69",7,9
"150",4290,1951,6,"70 - 74",28,24
"151",4290,1951,6,"75 - 79",25,21
"152",4290,1951,6,"80 - 84",20,17
"153",4290,1951,6,"85 - 89",30,18
"154",4290,1951,6,"90 - 94",0,0
"155",4290,1951,6,"95+",0,0
"156",4290,1951,6,"UNK",0,0
"157",4290,1951,7,"Total",341,380
"158",4290,1951,7,"0",11,18
"159",4290,1951,7,"1",13,6
"160",4290,1951,7,"2",1,7
"161",4290,1951,7,"3",6,2
"162",4290,1951,7,"4",1,4
"163",4290,1951,7,"5 - 9",15,16
"164",4290,1951,7,"10 - 14",7,14
"165",4290,1951,7,"15 - 19",6,7
"166",4290,1951,7,"20 - 24",7,12
"167",4290,1951,7,"25 - 29",9,11
"168",4290,1951,7,"30 - 34",17,11
"169",4290,1951,7,"35 - 39",16,18
"170",4290,1951,7,"40 - 44",10,19
"171",4290,1951,7,"45 - 49",27,28
"172",4290,1951,7,"50 - 54",28,26
"173",4290,1951,7,"55 - 59",29,34
"174",4290,1951,7,"60 - 64",35,36
"175",4290,1951,7,"65 - 69",40,44
"176",4290,1951,7,"70 - 74",39,42
"177",4290,1951,7,"75 - 79",14,10
"178",4290,1951,7,"80 - 84",9,11
"179",4290,1951,7,"85 - 89",1,4
"180",4290,1951,7,"90 - 94",0,0
"181",4290,1951,7,"95+",0,0
"182",4290,1951,7,"UNK",0,0
"183",4290,1951,8,"Total",536,294
"184",4290,1951,8,"0",3,0
"185",4290,1951,8,"1",1,1
"186",4290,1951,8,"2",0,1
"187",4290,1951,8,"3",0,0
"188",4290,1951,8,"4",1,0
"189",4290,1951,8,"5 - 9",4,0
"190",4290,1951,8,"10 - 14",1,2
"191",4290,1951,8,"15 - 19",1,3
"192",4290,1951,8,"20 - 24",7,0
"193",4290,1951,8,"25 - 29",7,19
"194",4290,1951,8,"30 - 34",9,4
"195",4290,1951,8,"35 - 39",6,4
"196",4290,1951,8,"40 - 44",8,6
"197",4290,1951,8,"45 - 49",11,11
"198",4290,1951,8,"50 - 54",16,8
"199",4290,1951,8,"55 - 59",24,36
"200",4290,1951,8,"60 - 64",75,27
"201",4290,1951,8,"65 - 69",78,42
"202",4290,1951,8,"70 - 74",120,47
"203",4290,1951,8,"75 - 79",99,47
"204",4290,1951,8,"80 - 84",47,25
"205",4290,1951,8,"85 - 89",18,11
"206",4290,1951,8,"90 - 94",0,0
"207",4290,1951,8,"95+",0,0
"208",4290,1951,8,"UNK",0,0
"209",4290,1951,9,"Total",1342,1419
"210",4290,1951,9,"0",28,44
"211",4290,1951,9,"1",9,5
"212",4290,1951,9,"2",7,5
"213",4290,1951,9,"3",1,4
"214",4290,1951,9,"4",1,5
"215",4290,1951,9,"5 - 9",7,6
"216",4290,1951,9,"10 - 14",10,8
"217",4290,1951,9,"15 - 19",7,6
"218",4290,1951,9,"20 - 24",12,10
"219",4290,1951,9,"25 - 29",14,17
"220",4290,1951,9,"30 - 34",15,21
"221",4290,1951,9,"35 - 39",22,34
"222",4290,1951,9,"40 - 44",35,59
"223",4290,1951,9,"45 - 49",56,87
"224",4290,1951,9,"50 - 54",77,116
"225",4290,1951,9,"55 - 59",94,126
"226",4290,1951,9,"60 - 64",110,169
"227",4290,1951,9,"65 - 69",182,182
"228",4290,1951,9,"70 - 74",199,176
"229",4290,1951,9,"75 - 79",207,161
"230",4290,1951,9,"80 - 84",145,119
"231",4290,1951,9,"85 - 89",104,59
"232",4290,1951,9,"90 - 94",0,0
"233",4290,1951,9,"95+",0,0
"234",4290,1951,9,"UNK",0,0
"235",4290,1951,10,"Total",544,1248
"236",4290,1951,10,"0",0,3
"237",4290,1951,10,"1",0,0
"238",4290,1951,10,"2",0,0
"239",4290,1951,10,"3",1,0
"240",4290,1951,10,"4",2,1
"241",4290,1951,10,"5 - 9",4,6
"242",4290,1951,10,"10 - 14",3,1
"243",4290,1951,10,"15 - 19",6,6
"244",4290,1951,10,"20 - 24",10,1
"245",4290,1951,10,"25 - 29",14,15
"246",4290,1951,10,"30 - 34",20,19
"247",4290,1951,10,"35 - 39",16,34
"248",4290,1951,10,"40 - 44",35,33
"249",4290,1951,10,"45 - 49",35,45
"250",4290,1951,10,"50 - 54",56,57
"251",4290,1951,10,"55 - 59",49,58
"252",4290,1951,10,"60 - 64",58,96
"253",4290,1951,10,"65 - 69",55,112
"254",4290,1951,10,"70 - 74",73,164
"255",4290,1951,10,"75 - 79",53,234
"256",4290,1951,10,"80 - 84",33,216
"257",4290,1951,10,"85 - 89",21,147
"258",4290,1951,10,"90 - 94",0,0
"259",4290,1951,10,"95+",0,0
"260",4290,1951,10,"UNK",0,0
"261",4290,1951,11,"Total",454,628
"262",4290,1951,11,"0",397,560
"263",4290,1951,11,"1",10,21
"264",4290,1951,11,"2",4,8
"265",4290,1951,11,"3",3,5
"266",4290,1951,11,"4",2,6
"267",4290,1951,11,"5 - 9",4,6
"268",4290,1951,11,"10 - 14",8,4
"269",4290,1951,11,"15 - 19",4,4
"270",4290,1951,11,"20 - 24",3,2
"271",4290,1951,11,"25 - 29",1,4
"272",4290,1951,11,"30 - 34",1,1
"273",4290,1951,11,"35 - 39",0,1
"274",4290,1951,11,"40 - 44",3,0
"275",4290,1951,11,"45 - 49",4,2
"276",4290,1951,11,"50 - 54",3,1
"277",4290,1951,11,"55 - 59",1,0
"278",4290,1951,11,"60 - 64",2,1
"279",4290,1951,11,"65 - 69",2,1
"280",4290,1951,11,"70 - 74",1,0
"281",4290,1951,11,"75 - 79",1,1
"282",4290,1951,11,"80 - 84",0,0
"283",4290,1951,11,"85 - 89",0,0
"284",4290,1951,11,"90 - 94",0,0
"285",4290,1951,11,"95+",0,0
"286",4290,1951,11,"UNK",0,0
"287",4290,1951,12,"Total",2016,1823
"288",4290,1951,12,"0",111,140
"289",4290,1951,12,"1",29,32
"290",4290,1951,12,"2",14,13
"291",4290,1951,12,"3",9,8
"292",4290,1951,12,"4",3,4
"293",4290,1951,12,"5 - 9",9,15
"294",4290,1951,12,"10 - 14",12,7
"295",4290,1951,12,"15 - 19",11,9
"296",4290,1951,12,"20 - 24",5,7
"297",4290,1951,12,"25 - 29",11,8
"298",4290,1951,12,"30 - 34",12,7
"299",4290,1951,12,"35 - 39",6,9
"300",4290,1951,12,"40 - 44",19,23
"301",4290,1951,12,"45 - 49",34,35
"302",4290,1951,12,"50 - 54",41,43
"303",4290,1951,12,"55 - 59",48,55
"304",4290,1951,12,"60 - 64",87,99
"305",4290,1951,12,"65 - 69",135,135
"306",4290,1951,12,"70 - 74",278,241
"307",4290,1951,12,"75 - 79",371,322
"308",4290,1951,12,"80 - 84",376,289
"309",4290,1951,12,"85 - 89",395,322
"310",4290,1951,12,"90 - 94",0,0
"311",4290,1951,12,"95+",0,0
"312",4290,1951,12,"UNK",0,0
"313",4290,1951,13,"Total",1138,2783
"314",4290,1951,13,"0",17,23
"315",4290,1951,13,"1",16,25
"316",4290,1951,13,"2",25,30
"317",4290,1951,13,"3",17,18
"318",4290,1951,13,"4",6,29
"319",4290,1951,13,"5 - 9",38,119
"320",4290,1951,13,"10 - 14",14,49
"321",4290,1951,13,"15 - 19",30,134
"322",4290,1951,13,"20 - 24",27,181
"323",4290,1951,13,"25 - 29",32,155
"324",4290,1951,13,"30 - 34",39,187
"325",4290,1951,13,"35 - 39",35,180
"326",4290,1951,13,"40 - 44",44,195
"327",4290,1951,13,"45 - 49",54,208
"328",4290,1951,13,"50 - 54",46,210
"329",4290,1951,13,"55 - 59",45,178
"330",4290,1951,13,"60 - 64",51,190
"331",4290,1951,13,"65 - 69",61,169
"332",4290,1951,13,"70 - 74",95,167
"333",4290,1951,13,"75 - 79",129,132
"334",4290,1951,13,"80 - 84",137,102
"335",4290,1951,13,"85 - 89",180,102
"336",4290,1951,13,"90 - 94",0,0
"337",4290,1951,13,"95+",0,0
"338",4290,1951,13,"UNK",0,0
"339",4290,1952,1,"Total",33460,34810
"340",4290,1952,1,"0",943,1264
"341",4290,1952,1,"1",89,99
"342",4290,1952,1,"2",50,84
"343",4290,1952,1,"3",48,62
"344",4290,1952,1,"4",38,70
"345",4290,1952,1,"5 - 9",109,225
"346",4290,1952,1,"10 - 14",77,115
"347",4290,1952,1,"15 - 19",95,226
"348",4290,1952,1,"20 - 24",138,296
"349",4290,1952,1,"25 - 29",194,333
"350",4290,1952,1,"30 - 34",298,454
"351",4290,1952,1,"35 - 39",379,545
"352",4290,1952,1,"40 - 44",611,779
"353",4290,1952,1,"45 - 49",819,1078
"354",4290,1952,1,"50 - 54",1285,1601
"355",4290,1952,1,"55 - 59",1730,2181
"356",4290,1952,1,"60 - 64",2509,2950
"357",4290,1952,1,"65 - 69",3560,3958
"358",4290,1952,1,"70 - 74",4847,4771
"359",4290,1952,1,"75 - 79",5579,5373
"360",4290,1952,1,"80 - 84",4894,4224
"361",4290,1952,1,"85 - 89",5168,4122
"362",4290,1952,1,"90 - 94",0,0
"363",4290,1952,1,"95+",0,0
"364",4290,1952,1,"UNK",0,0
"365",4290,1952,2,"Total",758,1092
"366",4290,1952,2,"0",49,76
"367",4290,1952,2,"1",7,12
"368",4290,1952,2,"2",3,7
"369",4290,1952,2,"3",7,6
"370",4290,1952,2,"4",2,2
"371",4290,1952,2,"5 - 9",10,12
"372",4290,1952,2,"10 - 14",9,6
"373",4290,1952,2,"15 - 19",16,22
"374",4290,1952,2,"20 - 24",24,32
"375",4290,1952,2,"25 - 29",33,43
"376",4290,1952,2,"30 - 34",40,63
"377",4290,1952,2,"35 - 39",52,71
"378",4290,1952,2,"40 - 44",49,76
"379",4290,1952,2,"45 - 49",35,69
"380",4290,1952,2,"50 - 54",61,81
"381",4290,1952,2,"55 - 59",53,99
"382",4290,1952,2,"60 - 64",51,109
"383",4290,1952,2,"65 - 69",76,110
"384",4290,1952,2,"70 - 74",71,93
"385",4290,1952,2,"75 - 79",56,65
"386",4290,1952,2,"80 - 84",39,22
"387",4290,1952,2,"85 - 89",15,16
"388",4290,1952,2,"90 - 94",0,0
"389",4290,1952,2,"95+",0,0
"390",4290,1952,2,"UNK",0,0
"391",4290,1952,3,"Total",6253,5832
"392",4290,1952,3,"0",6,5
"393",4290,1952,3,"1",9,5
"394",4290,1952,3,"2",11,7
"395",4290,1952,3,"3",9,10
"396",4290,1952,3,"4",7,12
"397",4290,1952,3,"5 - 9",23,31
"398",4290,1952,3,"10 - 14",14,18
"399",4290,1952,3,"15 - 19",16,21
"400",4290,1952,3,"20 - 24",22,26
"401",4290,1952,3,"25 - 29",40,21
"402",4290,1952,3,"30 - 34",83,47
"403",4290,1952,3,"35 - 39",127,83
"404",4290,1952,3,"40 - 44",242,135
"405",4290,1952,3,"45 - 49",353,231
"406",4290,1952,3,"50 - 54",521,378
"407",4290,1952,3,"55 - 59",623,529
"408",4290,1952,3,"60 - 64",776,693
"409",4290,1952,3,"65 - 69",876,870
"410",4290,1952,3,"70 - 74",883,994
"411",4290,1952,3,"75 - 79",790,910
"412",4290,1952,3,"80 - 84",498,526
"413",4290,1952,3,"85 - 89",324,280
"414",4290,1952,3,"90 - 94",0,0
"415",4290,1952,3,"95+",0,0
"416",4290,1952,3,"UNK",0,0
"417",4290,1952,4,"Total",16760,16035
"418",4290,1952,4,"0",8,8
"419",4290,1952,4,"1",6,1
"420",4290,1952,4,"2",0,0
"421",4290,1952,4,"3",2,1
"422",4290,1952,4,"4",0,0
"423",4290,1952,4,"5 - 9",5,5
"424",4290,1952,4,"10 - 14",5,4
"425",4290,1952,4,"15 - 19",8,11
"426",4290,1952,4,"20 - 24",9,18
"427",4290,1952,4,"25 - 29",21,26
"428",4290,1952,4,"30 - 34",30,52
"429",4290,1952,4,"35 - 39",77,79
"430",4290,1952,4,"40 - 44",122,161
"431",4290,1952,4,"45 - 49",216,329
"432",4290,1952,4,"50 - 54",415,574
"433",4290,1952,4,"55 - 59",666,933
"434",4290,1952,4,"60 - 64",1134,1423
"435",4290,1952,4,"65 - 69",1894,2123
"436",4290,1952,4,"70 - 74",2889,2601
"437",4290,1952,4,"75 - 79",3509,3110
"438",4290,1952,4,"80 - 84",2967,2401
"439",4290,1952,4,"85 - 89",2777,2175
"440",4290,1952,4,"90 - 94",0,0
"441",4290,1952,4,"95+",0,0
"442",4290,1952,4,"UNK",0,0
"443",4290,1952,5,"Total",398,711
"444",4290,1952,5,"0",7,10
"445",4290,1952,5,"1",2,1
"446",4290,1952,5,"2",1,3
"447",4290,1952,5,"3",0,0
"448",4290,1952,5,"4",0,1
"449",4290,1952,5,"5 - 9",0,0
"450",4290,1952,5,"10 - 14",0,1
"451",4290,1952,5,"15 - 19",2,0
"452",4290,1952,5,"20 - 24",0,2
"453",4290,1952,5,"25 - 29",4,3
"454",4290,1952,5,"30 - 34",0,8
"455",4290,1952,5,"35 - 39",2,8
"456",4290,1952,5,"40 - 44",6,11
"457",4290,1952,5,"45 - 49",4,22
"458",4290,1952,5,"50 - 54",14,31
"459",4290,1952,5,"55 - 59",18,45
"460",4290,1952,5,"60 - 64",30,64
"461",4290,1952,5,"65 - 69",43,105
"462",4290,1952,5,"70 - 74",87,117
"463",4290,1952,5,"75 - 79",76,128
"464",4290,1952,5,"80 - 84",53,97
"465",4290,1952,5,"85 - 89",49,54
"466",4290,1952,5,"90 - 94",0,0
"467",4290,1952,5,"95+",0,0
"468",4290,1952,5,"UNK",0,0
"469",4290,1952,6,"Total",175,137
"470",4290,1952,6,"0",0,0
"471",4290,1952,6,"1",0,0
"472",4290,1952,6,"2",0,0
"473",4290,1952,6,"3",0,0
"474",4290,1952,6,"4",0,0
"475",4290,1952,6,"5 - 9",0,0
"476",4290,1952,6,"10 - 14",0,0
"477",4290,1952,6,"15 - 19",0,0
"478",4290,1952,6,"20 - 24",0,1
"479",4290,1952,6,"25 - 29",0,1
"480",4290,1952,6,"30 - 34",2,2
"481",4290,1952,6,"35 - 39",3,4
"482",4290,1952,6,"40 - 44",3,12
"483",4290,1952,6,"45 - 49",1,3
"484",4290,1952,6,"50 - 54",1,6
"485",4290,1952,6,"55 - 59",5,3
"486",4290,1952,6,"60 - 64",3,5
"487",4290,1952,6,"65 - 69",14,8
"488",4290,1952,6,"70 - 74",25,24
"489",4290,1952,6,"75 - 79",33,16
"490",4290,1952,6,"80 - 84",52,28
"491",4290,1952,6,"85 - 89",33,24
"492",4290,1952,6,"90 - 94",0,0
"493",4290,1952,6,"95+",0,0
"494",4290,1952,6,"UNK",0,0
"495",4290,1952,7,"Total",301,366
"496",4290,1952,7,"0",21,15
"497",4290,1952,7,"1",6,10
"498",4290,1952,7,"2",1,4
"499",4290,1952,7,"3",3,4
"500",4290,1952,7,"4",4,7
"501",4290,1952,7,"5 - 9",3,10
"502",4290,1952,7,"10 - 14",6,7
"503",4290,1952,7,"15 - 19",11,13
"504",4290,1952,7,"20 - 24",4,13
"505",4290,1952,7,"25 - 29",10,7
"506",4290,1952,7,"30 - 34",10,9
"507",4290,1952,7,"35 - 39",7,15
"508",4290,1952,7,"40 - 44",22,19
"509",4290,1952,7,"45 - 49",15,21
"510",4290,1952,7,"50 - 54",19,30
"511",4290,1952,7,"55 - 59",29,38
"512",4290,1952,7,"60 - 64",26,35
"513",4290,1952,7,"65 - 69",37,35
"514",4290,1952,7,"70 - 74",29,33
"515",4290,1952,7,"75 - 79",21,22
"516",4290,1952,7,"80 - 84",13,14
"517",4290,1952,7,"85 - 89",4,5
"518",4290,1952,7,"90 - 94",0,0
"519",4290,1952,7,"95+",0,0
"520",4290,1952,7,"UNK",0,0
"521",4290,1952,8,"Total",569,354
"522",4290,1952,8,"0",0,1
"523",4290,1952,8,"1",0,0
"524",4290,1952,8,"2",0,2
"525",4290,1952,8,"3",0,0
"526",4290,1952,8,"4",0,2
"527",4290,1952,8,"5 - 9",2,1
"528",4290,1952,8,"10 - 14",4,2
"529",4290,1952,8,"15 - 19",2,2
"530",4290,1952,8,"20 - 24",11,2
"531",4290,1952,8,"25 - 29",8,7
"532",4290,1952,8,"30 - 34",9,13
"533",4290,1952,8,"35 - 39",6,8
"534",4290,1952,8,"40 - 44",6,11
"535",4290,1952,8,"45 - 49",13,5
"536",4290,1952,8,"50 - 54",29,16
"537",4290,1952,8,"55 - 59",36,19
"538",4290,1952,8,"60 - 64",66,24
"539",4290,1952,8,"65 - 69",92,56
"540",4290,1952,8,"70 - 74",111,70
"541",4290,1952,8,"75 - 79",93,63
"542",4290,1952,8,"80 - 84",60,39
"543",4290,1952,8,"85 - 89",21,11
"544",4290,1952,8,"90 - 94",0,0
"545",4290,1952,8,"95+",0,0
"546",4290,1952,8,"UNK",0,0
"547",4290,1952,9,"Total",1347,1464
"548",4290,1952,9,"0",31,33
"549",4290,1952,9,"1",6,11
"550",4290,1952,9,"2",6,7
"551",4290,1952,9,"3",3,1
"552",4290,1952,9,"4",5,4
"553",4290,1952,9,"5 - 9",4,10
"554",4290,1952,9,"10 - 14",4,6
"555",4290,1952,9,"15 - 19",6,13
"556",4290,1952,9,"20 - 24",17,8
"557",4290,1952,9,"25 - 29",12,13
"558",4290,1952,9,"30 - 34",15,28
"559",4290,1952,9,"35 - 39",17,37
"560",4290,1952,9,"40 - 44",32,66
"561",4290,1952,9,"45 - 49",53,81
"562",4290,1952,9,"50 - 54",88,112
"563",4290,1952,9,"55 - 59",99,130
"564",4290,1952,9,"60 - 64",136,167
"565",4290,1952,9,"65 - 69",160,190
"566",4290,1952,9,"70 - 74",196,183
"567",4290,1952,9,"75 - 79",205,186
"568",4290,1952,9,"80 - 84",137,103
"569",4290,1952,9,"85 - 89",115,75
"570",4290,1952,9,"90 - 94",0,0
"571",4290,1952,9,"95+",0,0
"572",4290,1952,9,"UNK",0,0
"573",4290,1952,10,"Total",543,1225
"574",4290,1952,10,"0",1,2
"575",4290,1952,10,"1",1,1
"576",4290,1952,10,"2",0,0
"577",4290,1952,10,"3",0,0
"578",4290,1952,10,"4",0,0
"579",4290,1952,10,"5 - 9",4,7
"580",4290,1952,10,"10 - 14",4,0
"581",4290,1952,10,"15 - 19",5,7
"582",4290,1952,10,"20 - 24",14,12
"583",4290,1952,10,"25 - 29",13,18
"584",4290,1952,10,"30 - 34",19,30
"585",4290,1952,10,"35 - 39",24,25
"586",4290,1952,10,"40 - 44",30,36
"587",4290,1952,10,"45 - 49",27,41
"588",4290,1952,10,"50 - 54",37,61
"589",4290,1952,10,"55 - 59",48,65
"590",4290,1952,10,"60 - 64",71,91
"591",4290,1952,10,"65 - 69",65,119
"592",4290,1952,10,"70 - 74",72,181
"593",4290,1952,10,"75 - 79",50,194
"594",4290,1952,10,"80 - 84",35,182
"595",4290,1952,10,"85 - 89",23,153
"596",4290,1952,10,"90 - 94",0,0
"597",4290,1952,10,"95+",0,0
"598",4290,1952,10,"UNK",0,0
"599",4290,1952,11,"Total",474,629
"600",4290,1952,11,"0",408,557
"601",4290,1952,11,"1",10,12
"602",4290,1952,11,"2",3,9
"603",4290,1952,11,"3",1,1
"604",4290,1952,11,"4",1,2
"605",4290,1952,11,"5 - 9",13,9
"606",4290,1952,11,"10 - 14",7,7
"607",4290,1952,11,"15 - 19",3,2
"608",4290,1952,11,"20 - 24",2,1
"609",4290,1952,11,"25 - 29",1,1
"610",4290,1952,11,"30 - 34",1,2
"611",4290,1952,11,"35 - 39",2,1
"612",4290,1952,11,"40 - 44",3,6
"613",4290,1952,11,"45 - 49",5,7
"614",4290,1952,11,"50 - 54",4,4
"615",4290,1952,11,"55 - 59",4,4
"616",4290,1952,11,"60 - 64",3,1
"617",4290,1952,11,"65 - 69",1,3
"618",4290,1952,11,"70 - 74",1,0
"619",4290,1952,11,"75 - 79",1,0
"620",4290,1952,11,"80 - 84",0,0
"621",4290,1952,11,"85 - 89",0,0
"622",4290,1952,11,"90 - 94",0,0
"623",4290,1952,11,"95+",0,0
"624",4290,1952,11,"UNK",0,0
"625",4290,1952,12,"Total",1624,1617
"626",4290,1952,12,"0",76,124
"627",4290,1952,12,"1",27,33
"628",4290,1952,12,"2",12,14
"629",4290,1952,12,"3",9,10
"630",4290,1952,12,"4",5,6
"631",4290,1952,12,"5 - 9",14,9
"632",4290,1952,12,"10 - 14",7,8
"633",4290,1952,12,"15 - 19",3,8
"634",4290,1952,12,"20 - 24",3,3
"635",4290,1952,12,"25 - 29",10,3
"636",4290,1952,12,"30 - 34",11,7
"637",4290,1952,12,"35 - 39",10,9
"638",4290,1952,12,"40 - 44",11,23
"639",4290,1952,12,"45 - 49",20,22
"640",4290,1952,12,"50 - 54",23,50
"641",4290,1952,12,"55 - 59",40,56
"642",4290,1952,12,"60 - 64",79,88
"643",4290,1952,12,"65 - 69",147,118
"644",4290,1952,12,"70 - 74",210,218
"645",4290,1952,12,"75 - 79",288,293
"646",4290,1952,12,"80 - 84",284,250
"647",4290,1952,12,"85 - 89",335,265
"648",4290,1952,12,"90 - 94",0,0
"649",4290,1952,12,"95+",0,0
"650",4290,1952,12,"UNK",0,0
"651",4290,1952,13,"Total",1127,2920
"652",4290,1952,13,"0",18,26
"653",4290,1952,13,"1",12,19
"654",4290,1952,13,"2",11,30
"655",4290,1952,13,"3",11,26
"656",4290,1952,13,"4",12,35
"657",4290,1952,13,"5 - 9",26,121
"658",4290,1952,13,"10 - 14",14,53
"659",4290,1952,13,"15 - 19",14,129
"660",4290,1952,13,"20 - 24",21,175
"661",4290,1952,13,"25 - 29",26,186
"662",4290,1952,13,"30 - 34",45,185
"663",4290,1952,13,"35 - 39",37,196
